"","ppid_trialn","heading","pNum","response","response_num","FirstSteeringTime"
"574","1_3_43","2","1","nosteer",1,2.5
"575","1_3_46","2","1","nosteer",1,2.5
"576","1_3_53","2","1","nosteer",1,2.5
"577","1_3_58","2","1","nosteer",1,2.5
"578","1_3_61","2","1","nosteer",1,2.5
"579","1_3_65","2","1","nosteer",1,2.5
"580","1_3_73","2","1","nosteer",1,2.5
"581","1_3_75","2","1","nosteer",1,2.5
"582","1_3_79","2","1","nosteer",1,2.5
"583","1_3_82","2","1","nosteer",1,2.5
"584","1_3_84","2","1","nosteer",1,2.5
"585","10_1_13","2","10","nosteer",1,2.5
"586","10_1_14","2","10","nosteer",1,2.5
"587","10_1_16","2","10","nosteer",1,2.5
"588","10_1_24","2","10","nosteer",1,2.5
"589","10_1_28","2","10","nosteer",1,2.5
"590","10_1_38","2","10","nosteer",1,2.5
"591","10_1_62","2","10","nosteer",1,2.5
"592","10_1_7","2","10","nosteer",1,2.5
"593","10_2_10","2","10","nosteer",1,2.5
"594","10_2_18","2","10","nosteer",1,2.5
"595","10_2_19","2","10","nosteer",1,2.5
"596","10_2_23","2","10","nosteer",1,2.5
"597","10_2_27","2","10","nosteer",1,2.5
"598","10_2_32","2","10","nosteer",1,2.5
"599","10_2_37","2","10","nosteer",1,2.5
"600","10_2_41","2","10","nosteer",1,2.5
"601","10_2_54","2","10","nosteer",1,2.5
"602","10_2_57","2","10","nosteer",1,2.5
"603","10_2_69","2","10","nosteer",1,2.5
"604","10_2_76","2","10","nosteer",1,2.5
"605","10_3_1","2","10","nosteer",1,2.5
"606","10_3_10","2","10","nosteer",1,2.5
"607","10_3_13","2","10","nosteer",1,2.5
"608","10_3_14","2","10","nosteer",1,2.5
"609","10_3_22","2","10","nosteer",1,2.5
"610","10_3_24","2","10","nosteer",1,2.5
"611","10_3_41","2","10","nosteer",1,2.5
"612","10_3_42","2","10","nosteer",1,2.5
"613","10_3_50","2","10","nosteer",1,2.5
"614","10_3_77","2","10","nosteer",1,2.5
"615","10_3_78","2","10","nosteer",1,2.5
"616","10_3_81","2","10","nosteer",1,2.5
"617","11_1_11","2","11","nosteer",1,2.5
"618","11_1_17","2","11","nosteer",1,2.5
"619","11_1_2","2","11","nosteer",1,2.5
"620","11_1_27","2","11","nosteer",1,2.5
"621","11_1_31","2","11","nosteer",1,2.5
"622","11_1_33","2","11","nosteer",1,2.5
"623","11_1_39","2","11","nosteer",1,2.5
"624","11_1_46","2","11","nosteer",1,2.5
"625","11_1_52","2","11","nosteer",1,2.5
"626","11_1_53","2","11","nosteer",1,2.5
"627","11_1_55","2","11","nosteer",1,2.5
"628","11_1_79","2","11","nosteer",1,2.5
"629","11_1_85","2","11","nosteer",1,2.5
"630","11_1_88","2","11","nosteer",1,2.5
"631","11_2_1","2","11","nosteer",1,2.5
"632","11_2_10","2","11","nosteer",1,2.5
"633","11_2_11","2","11","nosteer",1,2.5
"634","11_2_26","2","11","nosteer",1,2.5
"635","11_2_28","2","11","nosteer",1,2.5
"636","11_2_31","2","11","nosteer",1,2.5
"637","11_2_37","2","11","nosteer",1,2.5
"638","11_2_39","2","11","nosteer",1,2.5
"639","11_2_58","2","11","nosteer",1,2.5
"640","11_2_80","2","11","nosteer",1,2.5
"641","11_2_84","2","11","nosteer",1,2.5
"642","11_2_85","2","11","nosteer",1,2.5
"643","11_2_88","2","11","nosteer",1,2.5
"644","11_3_21","2","11","nosteer",1,2.5
"645","11_3_23","2","11","nosteer",1,2.5
"646","11_3_26","2","11","nosteer",1,2.5
"647","11_3_42","2","11","nosteer",1,2.5
"648","11_3_43","2","11","nosteer",1,2.5
"649","11_3_46","2","11","nosteer",1,2.5
"650","11_3_51","2","11","nosteer",1,2.5
"651","11_3_78","2","11","nosteer",1,2.5
"652","11_3_80","2","11","nosteer",1,2.5
"653","11_3_9","2","11","nosteer",1,2.5
"654","12_1_19","2","12","nosteer",1,2.5
"655","12_1_23","2","12","nosteer",1,2.5
"656","12_1_25","2","12","nosteer",1,2.5
"657","12_1_35","2","12","nosteer",1,2.5
"658","12_1_38","2","12","nosteer",1,2.5
"659","12_1_50","2","12","nosteer",1,2.5
"660","12_1_62","2","12","nosteer",1,2.5
"661","12_1_63","2","12","nosteer",1,2.5
"662","12_1_68","2","12","nosteer",1,2.5
"663","12_1_78","2","12","nosteer",1,2.5
"664","12_1_80","2","12","nosteer",1,2.5
"665","12_1_81","2","12","nosteer",1,2.5
"666","12_2_1","2","12","nosteer",1,2.5
"667","12_2_20","2","12","nosteer",1,2.5
"668","12_2_21","2","12","nosteer",1,2.5
"669","12_2_3","2","12","nosteer",1,2.5
"670","12_2_41","2","12","nosteer",1,2.5
"671","12_2_48","2","12","nosteer",1,2.5
"672","12_2_62","2","12","nosteer",1,2.5
"673","12_2_74","2","12","nosteer",1,2.5
"674","12_3_11","2","12","nosteer",1,2.5
"675","12_3_40","2","12","nosteer",1,2.5
"676","12_3_62","2","12","nosteer",1,2.5
"677","12_3_64","2","12","nosteer",1,2.5
"678","12_3_66","2","12","nosteer",1,2.5
"679","12_3_85","2","12","nosteer",1,2.5
"680","13_1_0","2","13","nosteer",1,2.5
"681","13_1_17","2","13","nosteer",1,2.5
"682","13_1_3","2","13","nosteer",1,2.5
"683","13_1_33","2","13","nosteer",1,2.5
"684","13_1_42","2","13","nosteer",1,2.5
"685","13_1_63","2","13","nosteer",1,2.5
"686","13_1_7","2","13","nosteer",1,2.5
"687","13_1_71","2","13","nosteer",1,2.5
"688","13_1_85","2","13","nosteer",1,2.5
"689","13_1_9","2","13","nosteer",1,2.5
"690","13_2_0","2","13","nosteer",1,2.5
"691","13_2_24","2","13","nosteer",1,2.5
"692","13_2_25","2","13","nosteer",1,2.5
"693","13_2_34","2","13","nosteer",1,2.5
"694","13_2_35","2","13","nosteer",1,2.5
"695","13_2_38","2","13","nosteer",1,2.5
"696","13_2_4","2","13","nosteer",1,2.5
"697","13_2_48","2","13","nosteer",1,2.5
"698","13_2_56","2","13","nosteer",1,2.5
"699","13_2_57","2","13","nosteer",1,2.5
"700","13_2_58","2","13","nosteer",1,2.5
"701","13_2_61","2","13","nosteer",1,2.5
"702","13_2_69","2","13","nosteer",1,2.5
"703","13_2_71","2","13","nosteer",1,2.5
"704","13_2_80","2","13","nosteer",1,2.5
"705","13_2_81","2","13","nosteer",1,2.5
"706","13_3_14","2","13","nosteer",1,2.5
"707","13_3_24","2","13","nosteer",1,2.5
"708","13_3_3","2","13","nosteer",1,2.5
"709","13_3_34","2","13","nosteer",1,2.5
"710","13_3_35","2","13","nosteer",1,2.5
"711","13_3_39","2","13","nosteer",1,2.5
"712","13_3_48","2","13","nosteer",1,2.5
"713","13_3_49","2","13","nosteer",1,2.5
"714","13_3_66","2","13","nosteer",1,2.5
"715","13_3_71","2","13","nosteer",1,2.5
"716","13_3_72","2","13","nosteer",1,2.5
"717","13_3_74","2","13","nosteer",1,2.5
"718","13_3_75","2","13","nosteer",1,2.5
"719","13_3_83","2","13","nosteer",1,2.5
"720","14_1_1","2","14","nosteer",1,2.5
"721","14_1_16","2","14","nosteer",1,2.5
"722","14_1_40","2","14","nosteer",1,2.5
"723","14_1_44","2","14","nosteer",1,2.5
"724","14_1_49","2","14","nosteer",1,2.5
"725","14_1_52","2","14","nosteer",1,2.5
"726","14_1_54","2","14","nosteer",1,2.5
"727","14_1_57","2","14","nosteer",1,2.5
"728","14_1_6","2","14","nosteer",1,2.5
"729","14_1_76","2","14","nosteer",1,2.5
"730","14_2_11","2","14","nosteer",1,2.5
"731","14_2_18","2","14","nosteer",1,2.5
"732","14_2_4","2","14","nosteer",1,2.5
"733","14_2_57","2","14","nosteer",1,2.5
"734","14_2_58","2","14","nosteer",1,2.5
"735","14_2_74","2","14","nosteer",1,2.5
"736","14_2_75","2","14","nosteer",1,2.5
"737","14_3_24","2","14","nosteer",1,2.5
"738","14_3_39","2","14","nosteer",1,2.5
"739","14_3_44","2","14","nosteer",1,2.5
"740","14_3_88","2","14","nosteer",1,2.5
"741","15_1_15","2","15","nosteer",1,2.5
"742","15_1_23","2","15","nosteer",1,2.5
"743","15_1_5","2","15","nosteer",1,2.5
"744","15_1_62","2","15","nosteer",1,2.5
"745","15_1_81","2","15","nosteer",1,2.5
"746","15_1_83","2","15","nosteer",1,2.5
"747","15_1_85","2","15","nosteer",1,2.5
"748","15_1_9","2","15","nosteer",1,2.5
"749","15_2_1","2","15","nosteer",1,2.5
"750","15_2_21","2","15","nosteer",1,2.5
"751","15_2_26","2","15","nosteer",1,2.5
"752","15_2_3","2","15","nosteer",1,2.5
"753","15_2_35","2","15","nosteer",1,2.5
"754","15_2_42","2","15","nosteer",1,2.5
"755","15_2_51","2","15","nosteer",1,2.5
"756","15_2_58","2","15","nosteer",1,2.5
"757","15_2_66","2","15","nosteer",1,2.5
"758","15_2_77","2","15","nosteer",1,2.5
"759","15_2_80","2","15","nosteer",1,2.5
"760","15_2_87","2","15","nosteer",1,2.5
"761","15_2_89","2","15","nosteer",1,2.5
"762","15_3_22","2","15","nosteer",1,2.5
"763","15_3_25","2","15","nosteer",1,2.5
"764","15_3_50","2","15","nosteer",1,2.5
"765","15_3_52","2","15","nosteer",1,2.5
"766","15_3_56","2","15","nosteer",1,2.5
"767","15_3_58","2","15","nosteer",1,2.5
"768","15_3_59","2","15","nosteer",1,2.5
"769","15_3_63","2","15","nosteer",1,2.5
"770","15_3_67","2","15","nosteer",1,2.5
"771","15_3_73","2","15","nosteer",1,2.5
"772","15_3_74","2","15","nosteer",1,2.5
"773","15_3_82","2","15","nosteer",1,2.5
"774","15_3_88","2","15","nosteer",1,2.5
"775","16_1_15","2","16","nosteer",1,2.5
"776","16_1_17","2","16","nosteer",1,2.5
"777","16_1_2","2","16","nosteer",1,2.5
"778","16_1_23","2","16","nosteer",1,2.5
"779","16_1_26","2","16","nosteer",1,2.5
"780","16_1_4","2","16","nosteer",1,2.5
"781","16_1_43","2","16","nosteer",1,2.5
"782","16_1_47","2","16","nosteer",1,2.5
"783","16_1_5","2","16","nosteer",1,2.5
"784","16_1_66","2","16","nosteer",1,2.5
"785","16_1_70","2","16","nosteer",1,2.5
"786","16_1_73","2","16","nosteer",1,2.5
"787","16_1_77","2","16","nosteer",1,2.5
"788","16_1_8","2","16","nosteer",1,2.5
"789","16_1_83","2","16","nosteer",1,2.5
"790","16_1_86","2","16","nosteer",1,2.5
"791","16_2_20","2","16","nosteer",1,2.5
"792","16_2_23","2","16","nosteer",1,2.5
"793","16_2_3","2","16","nosteer",1,2.5
"794","16_2_35","2","16","nosteer",1,2.5
"795","16_2_42","2","16","nosteer",1,2.5
"796","16_2_44","2","16","nosteer",1,2.5
"797","16_2_46","2","16","nosteer",1,2.5
"798","16_2_48","2","16","nosteer",1,2.5
"799","16_2_71","2","16","nosteer",1,2.5
"800","16_2_80","2","16","nosteer",1,2.5
"801","16_2_81","2","16","nosteer",1,2.5
"802","16_3_14","2","16","nosteer",1,2.5
"803","16_3_18","2","16","nosteer",1,2.5
"804","16_3_22","2","16","nosteer",1,2.5
"805","16_3_27","2","16","nosteer",1,2.5
"806","16_3_33","2","16","nosteer",1,2.5
"807","16_3_37","2","16","nosteer",1,2.5
"808","16_3_43","2","16","nosteer",1,2.5
"809","16_3_44","2","16","nosteer",1,2.5
"810","16_3_46","2","16","nosteer",1,2.5
"811","16_3_48","2","16","nosteer",1,2.5
"812","16_3_6","2","16","nosteer",1,2.5
"813","16_3_60","2","16","nosteer",1,2.5
"814","16_3_71","2","16","nosteer",1,2.5
"815","16_3_73","2","16","nosteer",1,2.5
"816","16_3_76","2","16","nosteer",1,2.5
"817","17_1_15","2","17","nosteer",1,2.5
"818","17_1_16","2","17","nosteer",1,2.5
"819","17_1_17","2","17","nosteer",1,2.5
"820","17_1_22","2","17","nosteer",1,2.5
"821","17_1_41","2","17","nosteer",1,2.5
"822","17_1_46","2","17","nosteer",1,2.5
"823","17_1_5","2","17","nosteer",1,2.5
"824","17_1_53","2","17","nosteer",1,2.5
"825","17_1_55","2","17","nosteer",1,2.5
"826","17_1_58","2","17","nosteer",1,2.5
"827","17_1_59","2","17","nosteer",1,2.5
"828","17_1_61","2","17","nosteer",1,2.5
"829","17_1_72","2","17","nosteer",1,2.5
"830","17_1_79","2","17","nosteer",1,2.5
"831","17_1_83","2","17","nosteer",1,2.5
"832","17_1_86","2","17","nosteer",1,2.5
"833","17_1_87","2","17","nosteer",1,2.5
"834","17_2_0","2","17","nosteer",1,2.5
"835","17_2_13","2","17","nosteer",1,2.5
"836","17_2_18","2","17","nosteer",1,2.5
"837","17_2_19","2","17","nosteer",1,2.5
"838","17_2_24","2","17","nosteer",1,2.5
"839","17_2_25","2","17","nosteer",1,2.5
"840","17_2_31","2","17","nosteer",1,2.5
"841","17_2_39","2","17","nosteer",1,2.5
"842","17_2_4","2","17","nosteer",1,2.5
"843","17_2_42","2","17","nosteer",1,2.5
"844","17_2_43","2","17","nosteer",1,2.5
"845","17_2_52","2","17","nosteer",1,2.5
"846","17_2_54","2","17","nosteer",1,2.5
"847","17_2_56","2","17","nosteer",1,2.5
"848","17_2_61","2","17","nosteer",1,2.5
"849","17_2_66","2","17","nosteer",1,2.5
"850","17_2_7","2","17","nosteer",1,2.5
"851","17_2_77","2","17","nosteer",1,2.5
"852","17_3_16","2","17","nosteer",1,2.5
"853","17_3_17","2","17","nosteer",1,2.5
"854","17_3_18","2","17","nosteer",1,2.5
"855","17_3_22","2","17","nosteer",1,2.5
"856","17_3_28","2","17","nosteer",1,2.5
"857","17_3_40","2","17","nosteer",1,2.5
"858","17_3_47","2","17","nosteer",1,2.5
"859","17_3_49","2","17","nosteer",1,2.5
"860","17_3_54","2","17","nosteer",1,2.5
"861","17_3_59","2","17","nosteer",1,2.5
"862","17_3_60","2","17","nosteer",1,2.5
"863","17_3_65","2","17","nosteer",1,2.5
"864","17_3_69","2","17","nosteer",1,2.5
"865","17_3_7","2","17","nosteer",1,2.5
"866","17_3_75","2","17","nosteer",1,2.5
"867","17_3_77","2","17","nosteer",1,2.5
"868","17_3_81","2","17","nosteer",1,2.5
"869","17_3_85","2","17","nosteer",1,2.5
"870","18_1_10","2","18","nosteer",1,2.5
"871","18_1_24","2","18","nosteer",1,2.5
"872","18_1_30","2","18","nosteer",1,2.5
"873","18_1_36","2","18","nosteer",1,2.5
"874","18_1_4","2","18","nosteer",1,2.5
"875","18_1_42","2","18","nosteer",1,2.5
"876","18_1_43","2","18","nosteer",1,2.5
"877","18_1_49","2","18","nosteer",1,2.5
"878","18_1_50","2","18","nosteer",1,2.5
"879","18_1_60","2","18","nosteer",1,2.5
"880","18_1_63","2","18","nosteer",1,2.5
"881","18_1_67","2","18","nosteer",1,2.5
"882","18_1_69","2","18","nosteer",1,2.5
"883","18_1_71","2","18","nosteer",1,2.5
"884","18_1_74","2","18","nosteer",1,2.5
"885","18_1_75","2","18","nosteer",1,2.5
"886","18_1_78","2","18","nosteer",1,2.5
"887","18_1_82","2","18","nosteer",1,2.5
"888","18_1_86","2","18","nosteer",1,2.5
"889","18_3_13","2","18","nosteer",1,2.5
"890","18_3_33","2","18","nosteer",1,2.5
"891","18_3_34","2","18","nosteer",1,2.5
"892","18_3_38","2","18","nosteer",1,2.5
"893","18_3_42","2","18","nosteer",1,2.5
"894","18_3_44","2","18","nosteer",1,2.5
"895","18_3_49","2","18","nosteer",1,2.5
"896","18_3_54","2","18","nosteer",1,2.5
"897","18_3_60","2","18","nosteer",1,2.5
"898","18_3_66","2","18","nosteer",1,2.5
"899","18_3_68","2","18","nosteer",1,2.5
"900","18_3_78","2","18","nosteer",1,2.5
"901","18_3_79","2","18","nosteer",1,2.5
"902","18_3_82","2","18","nosteer",1,2.5
"903","18_3_84","2","18","nosteer",1,2.5
"904","18_3_89","2","18","nosteer",1,2.5
"905","18_3_9","2","18","nosteer",1,2.5
"906","2_1_10","2","2","nosteer",1,2.5
"907","2_1_15","2","2","nosteer",1,2.5
"908","2_1_2","2","2","nosteer",1,2.5
"909","2_1_3","2","2","nosteer",1,2.5
"910","2_1_32","2","2","nosteer",1,2.5
"911","2_1_45","2","2","nosteer",1,2.5
"912","2_1_46","2","2","nosteer",1,2.5
"913","2_1_58","2","2","nosteer",1,2.5
"914","2_1_59","2","2","nosteer",1,2.5
"915","2_1_60","2","2","nosteer",1,2.5
"916","2_1_7","2","2","nosteer",1,2.5
"917","2_1_74","2","2","nosteer",1,2.5
"918","2_1_78","2","2","nosteer",1,2.5
"919","2_1_87","2","2","nosteer",1,2.5
"920","2_2_13","2","2","nosteer",1,2.5
"921","2_2_18","2","2","nosteer",1,2.5
"922","2_2_36","2","2","nosteer",1,2.5
"923","2_2_43","2","2","nosteer",1,2.5
"924","2_2_46","2","2","nosteer",1,2.5
"925","2_2_57","2","2","nosteer",1,2.5
"926","2_2_79","2","2","nosteer",1,2.5
"927","2_2_80","2","2","nosteer",1,2.5
"928","2_3_21","2","2","nosteer",1,2.5
"929","2_3_35","2","2","nosteer",1,2.5
"930","2_3_37","2","2","nosteer",1,2.5
"931","2_3_49","2","2","nosteer",1,2.5
"932","2_3_59","2","2","nosteer",1,2.5
"933","2_3_66","2","2","nosteer",1,2.5
"934","3_1_0","2","3","nosteer",1,2.5
"935","3_1_38","2","3","nosteer",1,2.5
"936","3_1_41","2","3","nosteer",1,2.5
"937","3_1_73","2","3","nosteer",1,2.5
"938","3_2_15","2","3","nosteer",1,2.5
"939","3_2_17","2","3","nosteer",1,2.5
"940","3_2_20","2","3","nosteer",1,2.5
"941","3_2_26","2","3","nosteer",1,2.5
"942","3_2_40","2","3","nosteer",1,2.5
"943","3_2_43","2","3","nosteer",1,2.5
"944","3_2_55","2","3","nosteer",1,2.5
"945","3_2_58","2","3","nosteer",1,2.5
"946","3_2_62","2","3","nosteer",1,2.5
"947","3_2_7","2","3","nosteer",1,2.5
"948","3_2_70","2","3","nosteer",1,2.5
"949","3_2_89","2","3","nosteer",1,2.5
"950","3_3_20","2","3","nosteer",1,2.5
"951","3_3_26","2","3","nosteer",1,2.5
"952","3_3_3","2","3","nosteer",1,2.5
"953","3_3_36","2","3","nosteer",1,2.5
"954","3_3_37","2","3","nosteer",1,2.5
"955","3_3_46","2","3","nosteer",1,2.5
"956","3_3_5","2","3","nosteer",1,2.5
"957","3_3_58","2","3","nosteer",1,2.5
"958","3_3_6","2","3","nosteer",1,2.5
"959","3_3_63","2","3","nosteer",1,2.5
"960","3_3_67","2","3","nosteer",1,2.5
"961","3_3_86","2","3","nosteer",1,2.5
"962","4_1_13","2","4","nosteer",1,2.5
"963","4_1_34","2","4","nosteer",1,2.5
"964","4_1_38","2","4","nosteer",1,2.5
"965","4_1_43","2","4","nosteer",1,2.5
"966","4_1_45","2","4","nosteer",1,2.5
"967","4_1_52","2","4","nosteer",1,2.5
"968","4_1_53","2","4","nosteer",1,2.5
"969","4_1_64","2","4","nosteer",1,2.5
"970","4_1_69","2","4","nosteer",1,2.5
"971","4_1_79","2","4","nosteer",1,2.5
"972","4_1_80","2","4","nosteer",1,2.5
"973","4_2_19","2","4","nosteer",1,2.5
"974","4_2_2","2","4","nosteer",1,2.5
"975","4_2_21","2","4","nosteer",1,2.5
"976","4_2_23","2","4","nosteer",1,2.5
"977","4_2_26","2","4","nosteer",1,2.5
"978","4_2_27","2","4","nosteer",1,2.5
"979","4_2_31","2","4","nosteer",1,2.5
"980","4_2_36","2","4","nosteer",1,2.5
"981","4_2_57","2","4","nosteer",1,2.5
"982","4_2_58","2","4","nosteer",1,2.5
"983","4_2_63","2","4","nosteer",1,2.5
"984","4_2_64","2","4","nosteer",1,2.5
"985","4_2_69","2","4","nosteer",1,2.5
"986","4_2_76","2","4","nosteer",1,2.5
"987","4_2_82","2","4","nosteer",1,2.5
"988","4_3_1","2","4","nosteer",1,2.5
"989","4_3_17","2","4","nosteer",1,2.5
"990","4_3_19","2","4","nosteer",1,2.5
"991","4_3_35","2","4","nosteer",1,2.5
"992","4_3_37","2","4","nosteer",1,2.5
"993","4_3_4","2","4","nosteer",1,2.5
"994","4_3_41","2","4","nosteer",1,2.5
"995","4_3_43","2","4","nosteer",1,2.5
"996","4_3_47","2","4","nosteer",1,2.5
"997","4_3_58","2","4","nosteer",1,2.5
"998","4_3_59","2","4","nosteer",1,2.5
"999","4_3_6","2","4","nosteer",1,2.5
"1000","4_3_63","2","4","nosteer",1,2.5
"1001","4_3_7","2","4","nosteer",1,2.5
"1002","4_3_84","2","4","nosteer",1,2.5
"1003","4_3_85","2","4","nosteer",1,2.5
"1004","5_1_24","2","5","nosteer",1,2.5
"1005","5_1_60","2","5","nosteer",1,2.5
"1006","5_1_65","2","5","nosteer",1,2.5
"1007","5_2_13","2","5","nosteer",1,2.5
"1008","5_2_23","2","5","nosteer",1,2.5
"1009","5_2_3","2","5","nosteer",1,2.5
"1010","5_2_41","2","5","nosteer",1,2.5
"1011","5_2_50","2","5","nosteer",1,2.5
"1012","5_2_52","2","5","nosteer",1,2.5
"1013","5_2_54","2","5","nosteer",1,2.5
"1014","5_2_66","2","5","nosteer",1,2.5
"1015","5_2_84","2","5","nosteer",1,2.5
"1016","5_2_87","2","5","nosteer",1,2.5
"1017","5_3_32","2","5","nosteer",1,2.5
"1018","5_3_38","2","5","nosteer",1,2.5
"1019","5_3_39","2","5","nosteer",1,2.5
"1020","5_3_60","2","5","nosteer",1,2.5
"1021","5_3_65","2","5","nosteer",1,2.5
"1022","5_3_66","2","5","nosteer",1,2.5
"1023","5_3_78","2","5","nosteer",1,2.5
"1024","5_3_80","2","5","nosteer",1,2.5
"1025","5_3_86","2","5","nosteer",1,2.5
"1026","6_1_34","2","6","nosteer",1,2.5
"1027","6_1_57","2","6","nosteer",1,2.5
"1028","6_1_75","2","6","nosteer",1,2.5
"1029","6_1_89","2","6","nosteer",1,2.5
"1030","6_2_41","2","6","nosteer",1,2.5
"1031","6_2_50","2","6","nosteer",1,2.5
"1032","6_2_84","2","6","nosteer",1,2.5
"1033","6_3_13","2","6","nosteer",1,2.5
"1034","6_3_54","2","6","nosteer",1,2.5
"1035","6_3_58","2","6","nosteer",1,2.5
"1036","6_3_59","2","6","nosteer",1,2.5
"1037","6_3_64","2","6","nosteer",1,2.5
"1038","6_3_66","2","6","nosteer",1,2.5
"1039","7_1_4","2","7","nosteer",1,2.5
"1040","7_1_41","2","7","nosteer",1,2.5
"1041","7_1_52","2","7","nosteer",1,2.5
"1042","7_1_65","2","7","nosteer",1,2.5
"1043","7_1_8","2","7","nosteer",1,2.5
"1044","7_1_84","2","7","nosteer",1,2.5
"1045","7_1_87","2","7","nosteer",1,2.5
"1046","7_1_89","2","7","nosteer",1,2.5
"1047","7_2_17","2","7","nosteer",1,2.5
"1048","7_2_19","2","7","nosteer",1,2.5
"1049","7_2_33","2","7","nosteer",1,2.5
"1050","7_2_35","2","7","nosteer",1,2.5
"1051","7_2_36","2","7","nosteer",1,2.5
"1052","7_2_37","2","7","nosteer",1,2.5
"1053","7_2_51","2","7","nosteer",1,2.5
"1054","7_2_54","2","7","nosteer",1,2.5
"1055","7_2_68","2","7","nosteer",1,2.5
"1056","7_2_69","2","7","nosteer",1,2.5
"1057","7_2_71","2","7","nosteer",1,2.5
"1058","7_2_80","2","7","nosteer",1,2.5
"1059","7_2_84","2","7","nosteer",1,2.5
"1060","7_2_9","2","7","nosteer",1,2.5
"1061","7_3_11","2","7","nosteer",1,2.5
"1062","7_3_16","2","7","nosteer",1,2.5
"1063","7_3_24","2","7","nosteer",1,2.5
"1064","7_3_26","2","7","nosteer",1,2.5
"1065","7_3_28","2","7","nosteer",1,2.5
"1066","7_3_36","2","7","nosteer",1,2.5
"1067","7_3_44","2","7","nosteer",1,2.5
"1068","7_3_50","2","7","nosteer",1,2.5
"1069","7_3_57","2","7","nosteer",1,2.5
"1070","7_3_61","2","7","nosteer",1,2.5
"1071","7_3_7","2","7","nosteer",1,2.5
"1072","7_3_85","2","7","nosteer",1,2.5
"1073","8_1_74","2","8","nosteer",1,2.5
"1074","8_2_15","2","8","nosteer",1,2.5
"1075","8_2_18","2","8","nosteer",1,2.5
"1076","8_2_24","2","8","nosteer",1,2.5
"1077","8_2_31","2","8","nosteer",1,2.5
"1078","8_2_79","2","8","nosteer",1,2.5
"1079","8_3_30","2","8","nosteer",1,2.5
"1080","8_3_56","2","8","nosteer",1,2.5
"1081","8_3_59","2","8","nosteer",1,2.5
"1082","8_3_6","2","8","nosteer",1,2.5
"1083","8_3_80","2","8","nosteer",1,2.5
"1084","8_3_84","2","8","nosteer",1,2.5
"1085","8_3_88","2","8","nosteer",1,2.5
"1086","9_1_17","2","9","nosteer",1,2.5
"1087","9_1_18","2","9","nosteer",1,2.5
"1088","9_1_24","2","9","nosteer",1,2.5
"1089","9_1_25","2","9","nosteer",1,2.5
"1090","9_1_27","2","9","nosteer",1,2.5
"1091","9_1_29","2","9","nosteer",1,2.5
"1092","9_1_3","2","9","nosteer",1,2.5
"1093","9_1_33","2","9","nosteer",1,2.5
"1094","9_1_37","2","9","nosteer",1,2.5
"1095","9_1_39","2","9","nosteer",1,2.5
"1096","9_1_42","2","9","nosteer",1,2.5
"1097","9_1_5","2","9","nosteer",1,2.5
"1098","9_1_52","2","9","nosteer",1,2.5
"1099","9_1_57","2","9","nosteer",1,2.5
"1100","9_1_59","2","9","nosteer",1,2.5
"1101","9_1_60","2","9","nosteer",1,2.5
"1102","9_1_66","2","9","nosteer",1,2.5
"1103","9_1_74","2","9","nosteer",1,2.5
"1104","9_1_83","2","9","nosteer",1,2.5
"1105","9_2_10","2","9","nosteer",1,2.5
"1106","9_2_19","2","9","nosteer",1,2.5
"1107","9_2_20","2","9","nosteer",1,2.5
"1108","9_2_24","2","9","nosteer",1,2.5
"1109","9_2_28","2","9","nosteer",1,2.5
"1110","9_2_38","2","9","nosteer",1,2.5
